Suburb,Price,Method,Date,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Richmond,860000,PI,20/05/2017,Yarra,-37.8108,144.9955,Northern Metropolitan,14949
Richmond,1052000,S,20/05/2017,Yarra,-37.8221,144.9988,Northern Metropolitan,14949
Richmond,3000000,VB,20/05/2017,Yarra,-37.8213,144.9948,Northern Metropolitan,14949
Richmond,1330000,S,22/04/2017,Yarra,-37.8264,145.0123,Northern Metropolitan,14949
Richmond,630000,S,29/04/2017,Yarra,-37.8183,144.9979,Northern Metropolitan,14949
Richmond,1210000,S,29/04/2017,Yarra,-37.8226,145.0064,Northern Metropolitan,14949
Richmond,911000,S,29/04/2017,Yarra,-37.8259,145.0107,Northern Metropolitan,14949
Richmond,1590000,S,29/04/2017,Yarra,-37.8225,145.0096,Northern Metropolitan,14949
Richmond,1165000,S,1/07/2017,Yarra,-37.81954,145.00304,Northern Metropolitan,14949
Richmond,890500,SP,1/07/2017,Yarra,-37.81443,144.99079,Northern Metropolitan,14949
Richmond,1442000,S,1/07/2017,Yarra,-37.82259,144.99077,Northern Metropolitan,14949
Richmond,1676000,S,3/06/2017,Yarra,-37.8239,145.0022,Northern Metropolitan,14949
Richmond,1400000,S,3/06/2017,Yarra,-37.82503,144.99967,Northern Metropolitan,14949
Richmond,1301000,S,3/06/2017,Yarra,-37.82434,145.00489,Northern Metropolitan,14949
Richmond,575000,S,3/06/2017,Yarra,-37.82046,144.99398,Northern Metropolitan,14949
Richmond,1172000,S,17/06/2017,Yarra,-37.82418,145.00185,Northern Metropolitan,14949
Richmond,1255000,S,17/06/2017,Yarra,-37.8147,145.00852,Northern Metropolitan,14949
Richmond,1275000,S,17/06/2017,Yarra,-37.82324,145.01331,Northern Metropolitan,14949
Richmond,1120000,S,17/06/2017,Yarra,-37.81186,144.99472,Northern Metropolitan,14949
Richmond,1190000,S,17/06/2017,Yarra,-37.82146,145.00203,Northern Metropolitan,14949
Richmond,534000,S,17/06/2017,Yarra,-37.81893,145.00631,Northern Metropolitan,14949
Richmond,1425000,S,17/06/2017,Yarra,-37.82622,144.99879,Northern Metropolitan,14949
Richmond,650000,S,17/06/2017,Yarra,-37.813,144.99303,Northern Metropolitan,14949
Richmond,890500,SP,24/06/2017,Yarra,-37.81443,144.99079,Northern Metropolitan,14949
Richmond,355000,SP,24/06/2017,Yarra,-37.8211,144.99549,Northern Metropolitan,14949
Richmond,1300000,VB,24/06/2017,Yarra,-37.8196,144.99101,Northern Metropolitan,14949
Richmond,717000,S,24/06/2017,Yarra,-37.82295,144.99146,Northern Metropolitan,14949
Richmond,1530000,S,24/06/2017,Yarra,-37.83199,144.99909,Northern Metropolitan,14949
Richmond,1000000,PI,27/05/2017,Yarra,-37.824,145.00679,Northern Metropolitan,14949
Richmond,1250000,VB,27/05/2017,Yarra,-37.82137,145.00512,Northern Metropolitan,14949
Richmond,1280000,S,27/05/2017,Yarra,-37.82488,145.00642,Northern Metropolitan,14949
Richmond,615000,PI,27/05/2017,Yarra,-37.81894,145.01314,Northern Metropolitan,14949
Richmond,314000,SP,27/05/2017,Yarra,-37.81256,144.99347,Northern Metropolitan,14949
Richmond,1341000,S,27/05/2017,Yarra,-37.82241,145.00235,Northern Metropolitan,14949
Richmond,715000,S,8/07/2017,Yarra,-37.82276,144.99866,Northern Metropolitan,14949
Richmond,630000,SP,8/07/2017,Yarra,-37.81977,144.99597,Northern Metropolitan,14949
Richmond,1200000,VB,8/07/2017,Yarra,-37.81684,145.00606,Northern Metropolitan,14949
Richmond,432000,SP,15/07/2017,Yarra,-37.82201,145.0104,Northern Metropolitan,14949
Richmond,800000,VB,15/07/2017,Yarra,-37.82201,145.0104,Northern Metropolitan,14949
Richmond,419000,S,22/07/2017,Yarra,-37.81828,144.99789,Northern Metropolitan,14949
Richmond,1590000,S,22/07/2017,Yarra,-37.82458,144.99767,Northern Metropolitan,14949
Richmond,592000,SP,22/07/2017,Yarra,-37.817,144.99554,Northern Metropolitan,14949
Richmond,1667500,S,22/07/2017,Yarra,-37.82324,144.99174,Northern Metropolitan,14949
Richmond,685000,SP,22/07/2017,Yarra,-37.813,144.99303,Northern Metropolitan,14949
Richmond,660000,SA,29/07/2017,Yarra,-37.82009,145.0038,Northern Metropolitan,14949
Richmond,1310000,S,29/07/2017,Yarra,-37.81179,145.00351,Northern Metropolitan,14949
Richmond,666000,S,29/07/2017,Yarra,-37.8211,144.99896,Northern Metropolitan,14949
Richmond,330000,VB,29/07/2017,Yarra,-37.81317,145.00834,Northern Metropolitan,14949
Richmond,927000,S,29/07/2017,Yarra,-37.83305,144.99745,Northern Metropolitan,14949
Richmond,575500,S,29/07/2017,Yarra,-37.82328,144.99203,Northern Metropolitan,14949
Richmond,2368000,S,3/09/2017,Yarra,-37.82483,145.00111,Northern Metropolitan,14949
Richmond,1525000,VB,9/09/2017,Yarra,-37.81384,145.00358,Northern Metropolitan,14949
Richmond,1200000,S,9/09/2017,Yarra,-37.8264,145.00935,Northern Metropolitan,14949
Richmond,592000,SA,9/09/2017,Yarra,-37.81894,145.01314,Northern Metropolitan,14949
Richmond,1500000,VB,16/09/2017,Yarra,-37.81937,145.00146,Northern Metropolitan,14949
Richmond,1200000,S,16/09/2017,Yarra,-37.82132,145.00973,Northern Metropolitan,14949
Richmond,400000,VB,23/09/2017,Yarra,-37.82009,145.0038,Northern Metropolitan,14949
Richmond,1900000,VB,23/09/2017,Yarra,-37.81981,145.00539,Northern Metropolitan,14949
Richmond,1800000,S,26/08/2017,Yarra,-37.82368,145.00271,Northern Metropolitan,14949
Riddells Creek,817000,S,24/06/2017,Macedon Ranges,-37.45709,144.68999,Northern Victoria,1475
Ringwood,766000,SP,3/06/2017,Maroondah,-37.80905,145.23534,Eastern Metropolitan,7785
Ringwood,475000,PI,17/06/2017,Maroondah,-37.82214,145.23087,Eastern Metropolitan,7785
Ringwood,800000,PI,17/06/2017,Maroondah,-37.8021,145.23473,Eastern Metropolitan,7785
Ringwood,1291000,S,24/06/2017,Maroondah,-37.81685,145.2353,Eastern Metropolitan,7785
Ringwood,1085000,S,24/06/2017,Maroondah,-37.78649,145.24836,Eastern Metropolitan,7785
Ringwood,930000,S,27/05/2017,Maroondah,-37.80237,145.23404,Eastern Metropolitan,7785
Ringwood,1725000,S,8/07/2017,Maroondah,-37.78372,145.25311,Eastern Metropolitan,7785
Ringwood,633000,S,8/07/2017,Maroondah,-37.82223,145.22504,Eastern Metropolitan,7785
Ringwood,1450000,VB,12/08/2017,Maroondah,-37.8357,145.22564,Eastern Metropolitan,7785
Ringwood,800000,S,12/08/2017,Maroondah,-37.82536,145.22228,Eastern Metropolitan,7785
Ringwood,655000,S,12/08/2017,Maroondah,-37.80436,145.23339,Eastern Metropolitan,7785
Ringwood,882500,S,22/07/2017,Maroondah,-37.794,145.24636,Eastern Metropolitan,7785
Ringwood,910000,S,22/07/2017,Maroondah,-37.79638,145.24268,Eastern Metropolitan,7785
Ringwood,1120000,S,3/09/2017,Maroondah,-37.82136,145.22497,Eastern Metropolitan,7785
Ringwood,1040000,S,9/09/2017,Maroondah,-37.80902,145.23561,Eastern Metropolitan,7785
Ringwood,800000,S,16/09/2017,Maroondah,-37.80236,145.23916,Eastern Metropolitan,7785
Ringwood,1335000,PI,16/09/2017,Maroondah,-37.81169,145.22244,Eastern Metropolitan,7785
Ringwood,935000,S,16/09/2017,Maroondah,-37.82782,145.22506,Eastern Metropolitan,7785
Ringwood,999999,PI,23/09/2017,Maroondah,-37.79053,145.2472,Eastern Metropolitan,7785
Ringwood,700000,S,26/08/2017,Maroondah,-37.8101,145.21697,Eastern Metropolitan,7785
Ringwood East,560000,S,1/07/2017,Maroondah,-37.80526,145.24628,Eastern Metropolitan,4407
Ringwood East,910000,S,3/06/2017,Maroondah,-37.81656,145.24247,Eastern Metropolitan,4407
Ringwood East,1200000,S,3/06/2017,Maroondah,-37.81186,145.25419,Eastern Metropolitan,4407
Ringwood East,1175000,S,17/06/2017,Maroondah,-37.81109,145.25738,Eastern Metropolitan,4407
Ringwood East,609000,S,27/05/2017,Maroondah,-37.80551,145.24589,Eastern Metropolitan,4407
Ringwood East,1090000,S,8/07/2017,Maroondah,-37.8159,145.24688,Eastern Metropolitan,4407
Ringwood East,710000,S,15/07/2017,Maroondah,-37.81953,145.24907,Eastern Metropolitan,4407
Ringwood East,777000,S,22/07/2017,Maroondah,-37.82268,145.25058,Eastern Metropolitan,4407
Ringwood East,1400000,S,29/07/2017,Maroondah,-37.81289,145.24213,Eastern Metropolitan,4407
Ringwood East,800000,PI,9/09/2017,Maroondah,-37.80103,145.25368,Eastern Metropolitan,4407
Ringwood East,746000,S,16/09/2017,Maroondah,-37.80954,145.25538,Eastern Metropolitan,4407
Ringwood East,937000,S,26/08/2017,Maroondah,-37.80401,145.25225,Eastern Metropolitan,4407
Ringwood North,755000,SP,17/06/2017,Maroondah,-37.80384,145.22562,Eastern Metropolitan,3619
Ringwood North,602000,S,17/06/2017,Maroondah,-37.79894,145.22697,Eastern Metropolitan,3619
Ringwood North,750000,S,24/06/2017,Maroondah,-37.7987,145.23032,Eastern Metropolitan,3619
Ringwood North,1085000,S,27/05/2017,Maroondah,-37.79395,145.21878,Eastern Metropolitan,3619
Ringwood North,812000,SP,12/08/2017,Maroondah,-37.80161,145.22151,Eastern Metropolitan,3619
Ringwood North,850000,VB,29/07/2017,Maroondah,-37.79682,145.21731,Eastern Metropolitan,3619
Ringwood North,1005000,S,29/07/2017,Maroondah,-37.79465,145.2244,Eastern Metropolitan,3619
Ringwood North,1050000,S,9/09/2017,Maroondah,-37.78929,145.2458,Eastern Metropolitan,3619
Ringwood North,1283000,S,16/09/2017,Maroondah,-37.8004,145.23257,Eastern Metropolitan,3619
Ringwood North,1100000,SP,23/09/2017,Maroondah,-37.78958,145.23886,Eastern Metropolitan,3619
Ripponlea,605000,S,7/05/2016,Port Phillip,-37.8794,144.9947,Southern Metropolitan,821
Ripponlea,660000,S,12/11/2016,Port Phillip,-37.8804,144.9969,Southern Metropolitan,821
Ripponlea,327000,S,18/06/2016,Port Phillip,-37.8797,144.9954,Southern Metropolitan,821
Ripponlea,570000,S,19/11/2016,Port Phillip,-37.8756,144.9934,Southern Metropolitan,821
Ripponlea,755000,S,27/06/2016,Port Phillip,-37.8813,144.9964,Southern Metropolitan,821
Ripponlea,1925000,PI,27/11/2016,Port Phillip,-37.8754,144.9944,Southern Metropolitan,821
Ripponlea,520000,S,28/05/2016,Port Phillip,-37.8788,144.9974,Southern Metropolitan,821
Ripponlea,1005000,PI,24/06/2017,Port Phillip,-37.87726,144.99336,Southern Metropolitan,821
Ripponlea,558500,SP,29/07/2017,Port Phillip,-37.87827,144.99752,Southern Metropolitan,821
Rockbank,340000,SP,1/07/2017,Melton,-37.73289,144.66615,Western Metropolitan,538
Rosanna,1101500,S,3/09/2016,Banyule,-37.7395,145.0773,Eastern Metropolitan,3540
Rosanna,971000,S,4/06/2016,Banyule,-37.7407,145.0612,Eastern Metropolitan,3540
Rosanna,1020000,PI,7/05/2016,Banyule,-37.7348,145.0656,Eastern Metropolitan,3540
Rosanna,560000,VB,7/05/2016,Banyule,-37.7386,145.0733,Eastern Metropolitan,3540
Rosanna,1050000,SP,7/05/2016,Banyule,-37.7299,145.0656,Eastern Metropolitan,3540
Rosanna,1155000,S,10/09/2016,Banyule,-37.7439,145.0688,Eastern Metropolitan,3540
Rosanna,531000,S,10/09/2016,Banyule,-37.747,145.07,Eastern Metropolitan,3540
Rosanna,620000,VB,10/12/2016,Banyule,-37.7449,145.072,Eastern Metropolitan,3540
Rosanna,780000,S,11/02/2017,Banyule,-37.7367,145.0797,Eastern Metropolitan,3540
Rosanna,1051000,SP,12/11/2016,Banyule,-37.7338,145.0703,Eastern Metropolitan,3540
Rosanna,2530000,S,13/08/2016,Banyule,-37.7465,145.0612,Eastern Metropolitan,3540
Rosanna,720000,SP,13/08/2016,Banyule,-37.7377,145.0737,Eastern Metropolitan,3540
Rosanna,633000,S,14/05/2016,Banyule,-37.7417,145.0613,Eastern Metropolitan,3540
Rosanna,725000,S,14/05/2016,Banyule,-37.7381,145.073,Eastern Metropolitan,3540
Rosanna,821000,SP,14/05/2016,Banyule,-37.7437,145.0633,Eastern Metropolitan,3540
Rosanna,915000,SP,14/05/2016,Banyule,-37.7449,145.0596,Eastern Metropolitan,3540
Rosanna,600000,S,14/05/2016,Banyule,-37.7415,145.0726,Eastern Metropolitan,3540
Rosanna,890000,VB,14/05/2016,Banyule,-37.733,145.0694,Eastern Metropolitan,3540
Rosanna,1245000,S,16/04/2016,Banyule,-37.7312,145.0635,Eastern Metropolitan,3540
Rosanna,430000,S,16/04/2016,Banyule,-37.7362,145.079,Eastern Metropolitan,3540
Rosanna,860000,S,16/07/2016,Banyule,-37.7346,145.0715,Eastern Metropolitan,3540
Rosanna,1012000,S,17/09/2016,Banyule,-37.7359,145.0614,Eastern Metropolitan,3540
Rosanna,1020000,SP,17/09/2016,Banyule,-37.7342,145.0658,Eastern Metropolitan,3540
Rosanna,635000,PI,18/03/2017,Banyule,-37.7432,145.0631,Eastern Metropolitan,3540
Rosanna,515000,SP,18/03/2017,Banyule,-37.7472,145.0702,Eastern Metropolitan,3540
Rosanna,1610000,S,18/06/2016,Banyule,-37.7324,145.0606,Eastern Metropolitan,3540
Rosanna,1200000,S,19/11/2016,Banyule,-37.7428,145.07,Eastern Metropolitan,3540
Rosanna,1270000,S,22/05/2016,Banyule,-37.7435,145.0686,Eastern Metropolitan,3540
Rosanna,515000,S,24/09/2016,Banyule,-37.7347,145.0783,Eastern Metropolitan,3540
Rosanna,780000,S,25/02/2017,Banyule,-37.7417,145.061,Eastern Metropolitan,3540
Rosanna,1000000,S,25/02/2017,Banyule,-37.7352,145.0714,Eastern Metropolitan,3540
Rosanna,867000,SP,25/02/2017,Banyule,-37.7352,145.0713,Eastern Metropolitan,3540
Rosanna,945000,S,26/07/2016,Banyule,-37.7412,145.0642,Eastern Metropolitan,3540
Rosanna,618000,S,27/11/2016,Banyule,-37.7458,145.0609,Eastern Metropolitan,3540
Rosanna,1720000,S,27/11/2016,Banyule,-37.7387,145.0729,Eastern Metropolitan,3540
Rosanna,601000,S,28/05/2016,Banyule,-37.7388,145.0742,Eastern Metropolitan,3540
Rosanna,852000,S,28/08/2016,Banyule,-37.7393,145.0685,Eastern Metropolitan,3540
Rosanna,452000,S,28/08/2016,Banyule,-37.7458,145.0659,Eastern Metropolitan,3540
Rosanna,1021000,S,30/07/2016,Banyule,-37.7433,145.0716,Eastern Metropolitan,3540
Rosanna,710000,S,30/07/2016,Banyule,-37.7404,145.0648,Eastern Metropolitan,3540
Rosanna,990000,S,30/07/2016,Banyule,-37.7336,145.0615,Eastern Metropolitan,3540
Rosanna,908000,S,30/07/2016,Banyule,-37.7345,145.0753,Eastern Metropolitan,3540
Rosanna,1380000,S,8/04/2017,Banyule,-37.7334,145.0631,Eastern Metropolitan,3540
Rosanna,1150000,SP,13/05/2017,Banyule,-37.7438,145.0769,Eastern Metropolitan,3540
Rosanna,1160000,S,20/05/2017,Banyule,-37.7323,145.0692,Eastern Metropolitan,3540
Rosanna,615000,S,29/04/2017,Banyule,-37.7437,145.0729,Eastern Metropolitan,3540
Rosanna,940000,VB,29/04/2017,Banyule,-37.7399,145.0681,Eastern Metropolitan,3540
Rosanna,675000,S,3/06/2017,Banyule,-37.74427,145.06293,Eastern Metropolitan,3540
Rosanna,1100000,PI,27/05/2017,Banyule,-37.74088,145.06285,Eastern Metropolitan,3540
Rosanna,1185000,S,27/05/2017,Banyule,-37.74301,145.07149,Eastern Metropolitan,3540
Rosanna,1400000,PI,12/08/2017,Banyule,-37.73165,145.06564,Eastern Metropolitan,3540
Rosanna,1170000,S,12/08/2017,Banyule,-37.73968,145.07973,Eastern Metropolitan,3540
Rosanna,1310000,S,15/07/2017,Banyule,-37.74694,145.07048,Eastern Metropolitan,3540
Rosanna,855000,S,15/07/2017,Banyule,-37.73867,145.07697,Eastern Metropolitan,3540
Rosanna,1800000,VB,9/09/2017,Banyule,-37.74586,145.07392,Eastern Metropolitan,3540
Rosanna,1365000,SP,16/09/2017,Banyule,-37.73184,145.07061,Eastern Metropolitan,3540
Rosanna,1775000,S,16/09/2017,Banyule,-37.74085,145.07055,Eastern Metropolitan,3540
Rosanna,1100000,VB,23/09/2017,Banyule,-37.74738,145.07698,Eastern Metropolitan,3540
Rosanna,850000,S,23/09/2017,Banyule,-37.72998,145.06134,Eastern Metropolitan,3540
Rosanna,1224000,S,26/08/2017,Banyule,-37.74351,145.07965,Eastern Metropolitan,3540
Rosanna,1426000,S,26/08/2017,Banyule,-37.73543,145.07004,Eastern Metropolitan,3540
Rowville,870000,S,1/07/2017,Knox,-37.91894,145.24305,South-Eastern Metropolitan,11667
Rowville,622000,S,3/06/2017,Knox,-37.91655,145.26933,South-Eastern Metropolitan,11667
Rowville,1005800,SP,17/06/2017,Knox,-37.92985,145.25184,South-Eastern Metropolitan,11667
Rowville,1275000,S,17/06/2017,Knox,-37.92502,145.23939,South-Eastern Metropolitan,11667
Rowville,860000,S,24/06/2017,Knox,-37.9088,145.26319,South-Eastern Metropolitan,11667
Rowville,936000,S,8/07/2017,Knox,-37.91692,145.25896,South-Eastern Metropolitan,11667
Rowville,860000,S,8/07/2017,Knox,-37.92778,145.24796,South-Eastern Metropolitan,11667
Rowville,970000,S,12/08/2017,Knox,-37.92739,145.25705,South-Eastern Metropolitan,11667
Rowville,735000,S,15/07/2017,Knox,-37.91713,145.24706,South-Eastern Metropolitan,11667
Rowville,755000,S,15/07/2017,Knox,-37.94266,145.24662,South-Eastern Metropolitan,11667
Roxburgh Park,425000,S,3/06/2017,Hume,-37.63382,144.92774,Northern Metropolitan,5833
Roxburgh Park,500000,S,27/05/2017,Hume,-37.61132,144.92075,Northern Metropolitan,5833
Roxburgh Park,537000,S,15/07/2017,Hume,-37.63799,144.92924,Northern Metropolitan,5833
Roxburgh Park,510000,S,22/07/2017,Hume,-37.63528,144.93117,Northern Metropolitan,5833
Roxburgh Park,393200,S,29/07/2017,Hume,-37.62464,144.9345,Northern Metropolitan,5833
Roxburgh Park,460000,S,29/07/2017,Hume,-37.63544,144.93274,Northern Metropolitan,5833
Roxburgh Park,490000,S,29/07/2017,Hume,-37.62584,144.92506,Northern Metropolitan,5833
Roxburgh Park,570000,S,3/09/2017,Hume,-37.61419,144.93448,Northern Metropolitan,5833
Roxburgh Park,515000,S,3/09/2017,Hume,-37.62554,144.92006,Northern Metropolitan,5833
Roxburgh Park,580500,S,9/09/2017,Hume,-37.61562,144.92606,Northern Metropolitan,5833
Roxburgh Park,380000,S,16/09/2017,Hume,-37.62388,144.93701,Northern Metropolitan,5833
Roxburgh Park,400000,S,19/08/2017,Hume,-37.63693,144.92581,Northern Metropolitan,5833
Roxburgh Park,426000,S,23/09/2017,Hume,-37.62191,144.92158,Northern Metropolitan,5833
Roxburgh Park,621000,S,26/08/2017,Hume,-37.63499,144.93409,Northern Metropolitan,5833
Roxburgh Park,465000,S,26/08/2017,Hume,-37.62273,144.92567,Northern Metropolitan,5833
Sandhurst,645000,SP,24/06/2017,Frankston,-38.0817,145.19654,South-Eastern Metropolitan,1721
Sandringham,643500,S,1/07/2017,Bayside,-37.95236,145.00737,Southern Metropolitan,4497
Sandringham,2300000,S,3/06/2017,Bayside,-37.95326,145.01779,Southern Metropolitan,4497
Sandringham,1710000,SP,3/06/2017,Bayside,-37.94785,145.01467,Southern Metropolitan,4497
Sandringham,2221000,S,3/06/2017,Bayside,-37.95372,145.00608,Southern Metropolitan,4497
Sandringham,760000,VB,17/06/2017,Bayside,-37.96224,145.01683,Southern Metropolitan,4497
Sandringham,1770000,S,24/06/2017,Bayside,-37.95877,145.02701,Southern Metropolitan,4497
Sandringham,2250000,VB,24/06/2017,Bayside,-37.95698,145.0166,Southern Metropolitan,4497
Sandringham,630000,PI,27/05/2017,Bayside,-37.95541,145.02944,Southern Metropolitan,4497
Sandringham,760000,S,27/05/2017,Bayside,-37.95142,145.01977,Southern Metropolitan,4497
Sandringham,2100000,S,27/05/2017,Bayside,-37.95694,145.01936,Southern Metropolitan,4497
Sandringham,850000,PI,8/07/2017,Bayside,-37.95095,145.02096,Southern Metropolitan,4497
Sandringham,3350000,VB,12/08/2017,Bayside,-37.95762,145.01418,Southern Metropolitan,4497
Sandringham,2255000,S,12/08/2017,Bayside,-37.95017,145.02054,Southern Metropolitan,4497
Sandringham,1651000,S,22/07/2017,Bayside,-37.95035,145.01571,Southern Metropolitan,4497
Sandringham,770000,S,22/07/2017,Bayside,-37.95265,145.02045,Southern Metropolitan,4497
Sandringham,1660000,S,29/07/2017,Bayside,-37.96,145.02068,Southern Metropolitan,4497
Sandringham,1235000,S,29/07/2017,Bayside,-37.95882,145.02138,Southern Metropolitan,4497
Sandringham,2700000,S,9/09/2017,Bayside,-37.94804,145.00756,Southern Metropolitan,4497
Sandringham,2290000,S,9/09/2017,Bayside,-37.95185,145.01859,Southern Metropolitan,4497
Sandringham,2220000,S,9/09/2017,Bayside,-37.94953,145.00607,Southern Metropolitan,4497
Sandringham,1725000,S,9/09/2017,Bayside,-37.94901,145.01167,Southern Metropolitan,4497
Sandringham,1665000,S,16/09/2017,Bayside,-37.9602,145.02026,Southern Metropolitan,4497
Sandringham,1915000,SP,16/09/2017,Bayside,-37.95893,145.0128,Southern Metropolitan,4497
Sandringham,1050000,VB,23/09/2017,Bayside,-37.94723,145.02268,Southern Metropolitan,4497
Sandringham,1490000,S,26/08/2017,Bayside,-37.95685,145.01977,Southern Metropolitan,4497
Scoresby,833800,SP,24/06/2017,Knox,-37.88919,145.21629,Eastern Metropolitan,2206
Scoresby,1000000,S,8/07/2017,Knox,-37.89385,145.23848,Eastern Metropolitan,2206
Scoresby,870000,SP,12/08/2017,Knox,-37.89628,145.22294,Eastern Metropolitan,2206
Scoresby,1040000,S,22/07/2017,Knox,-37.89496,145.23404,Eastern Metropolitan,2206
Scoresby,1120000,S,22/07/2017,Knox,-37.88992,145.22123,Eastern Metropolitan,2206
Scoresby,950000,S,16/09/2017,Knox,-37.88863,145.23435,Eastern Metropolitan,2206
Scoresby,962000,S,16/09/2017,Knox,-37.88919,145.2165,Eastern Metropolitan,2206
Scoresby,890000,S,26/08/2017,Knox,-37.88953,145.22056,Eastern Metropolitan,2206
Seabrook,515000,SP,3/06/2017,Hobsons Bay,-37.87793,144.75626,Western Metropolitan,1793
Seabrook,640000,S,8/07/2017,Hobsons Bay,-37.87899,144.75625,Western Metropolitan,1793
Seabrook,590000,S,29/07/2017,Hobsons Bay,-37.87896,144.75473,Western Metropolitan,1793
